Date,Open,High,Low,Close,Volume
2015-11-17,1.5930000000000002,1.7068,1.4223,1.7068,5802
2015-11-16,2.1999,2.1999,1.4128,1.4508,13288
2015-11-13,2.3706,2.3706,1.9533,1.9533,1582
2015-11-12,2.418,2.5128,2.418,2.5128,218
2015-11-10,2.2094,2.2094,2.2094,2.2094,1262
2015-11-06,2.3706,2.3706,2.3706,2.3706,211
2015-10-28,2.2947,2.6076,2.2947,2.6076,1429
2015-10-26,2.2473,2.2473,2.2473,2.2473,211
2015-10-23,2.3706,2.3706,2.3706,2.3706,211
2015-10-19,2.418,2.418,2.418,2.418,399
2015-10-14,2.3231,2.655,2.3231,2.655,420
2015-10-12,2.1335,2.4085,1.9344,2.4085,2144
2015-10-08,2.1619,2.1809,2.0956,2.1809,2023
2015-09-28,2.2947,2.2947,2.2947,2.2947,211
2015-09-25,2.3421,2.3421,2.3421,2.3421,214
2015-09-24,2.2568,2.2568,2.1809,2.1809,633
2015-09-22,2.418,2.4654,2.418,2.4654,851
2015-09-14,2.6171,2.6171,2.6171,2.6171,124
2015-09-11,2.5602,2.7119,2.5602,2.7119,323
2015-09-10,2.5128,2.5602,2.5128,2.5602,158
2015-09-09,2.418,2.8921,2.418,2.8921,402
2015-09-08,2.4085,2.4274,2.1809,2.2473,1784
2015-09-07,2.7119,2.7119,2.2757,2.4843,1298
2015-09-04,2.5602,2.5602,2.5602,2.5602,723
2015-09-02,2.5033,2.5033,2.4749,2.4749,517
2015-09-01,2.7593,2.9205,2.655,2.655,373
2015-08-31,2.6266,2.9869,2.5602,2.9869,1145
2015-08-28,2.674,2.93,2.674,2.93,362
2015-08-27,2.93,2.93,2.93,2.93,21
2015-08-26,2.5602,2.9869,2.5602,2.8447,7411
2015-08-25,2.2757,2.5602,2.2757,2.5602,1675
2015-08-24,2.4654,2.4654,1.9723,2.2757,8157
2015-08-21,2.655,2.655,2.1335,2.2852,16905
2015-08-20,2.3895,2.8541,2.3706,2.7972,6587
2015-08-19,3.3188,3.3188,2.3706,2.3706,5935
2015-08-18,3.6506,3.6506,2.8447,2.8447,3543
2015-08-17,3.9351,3.9351,3.1386,3.1386,3531
2015-08-14,4.2196,4.6368,4.2196,4.6368,121
2015-08-13,4.3144,4.7411,4.3144,4.7411,174
2015-08-12,4.2291,4.2291,3.9351,3.9351,153
2015-08-11,4.7695,4.9307,4.5515,4.9307,225
2015-08-07,4.2669999999999995,4.9687,4.2669999999999995,4.9307,245
2015-08-04,4.3618,4.5325,4.1248,4.1248,424
2015-08-03,4.4566,4.4566,4.3618,4.3618,308
2015-07-31,4.8833,4.8833,4.8833,4.8833,1
2015-07-30,4.8359,4.9687,4.7411,4.7411,211
2015-07-29,4.4566,4.8359,4.4566,4.8359,175
2015-07-27,4.2784,4.5515,4.2784,4.5515,375
2015-07-24,4.5969999999999995,4.5969999999999995,4.5969999999999995,4.5969999999999995,78
2015-07-23,4.4604,4.6425,4.4604,4.6152,372
2015-07-20,4.6971,4.7335,4.5515,4.7244,1950
2015-07-17,4.688,4.6971,4.4149,4.6971,1549
2015-07-16,4.7062,4.7062,4.7062,4.7062,115
2015-07-15,4.4604,4.688,4.4604,4.688,115
2015-07-14,4.3694,4.3694,4.3694,4.3694,311
2015-07-13,4.4058,4.779,4.4058,4.688,324
2015-07-09,4.1873,4.5059,4.1873,4.5059,121
2015-07-08,4.5059,4.5059,4.1418,4.1418,154
2015-07-07,4.1418,4.5059,4.0963,4.5059,456
2015-07-03,4.1873,4.5059,4.1873,4.5059,242
2015-07-02,4.0963,4.0963,4.0963,4.0963,123
2015-07-01,4.5059,4.7335,3.7322,4.5059,816
2015-06-30,3.9962,4.4786,3.9962,4.4786,478
2015-06-26,3.9143,3.9962,3.9143,3.9962,286
2015-06-25,3.9962,3.9962,3.9962,3.9962,9
2015-06-24,3.978,3.9962,3.7322,3.9962,576
2015-06-23,4.4149,4.4877,4.2602,4.2602,436
2015-06-17,4.3603,4.7335,4.3603,4.7335,385
2015-06-12,4.2784,4.3603,4.2784,4.3603,125
2015-06-09,4.5515,4.5515,4.5515,4.5515,302
2015-06-05,4.3694,4.6334,3.4955,4.6334,1523
2015-06-02,4.7335,4.7335,4.6425,4.6425,1099
2015-06-01,4.5515,4.8063,4.5515,4.8063,806
2015-05-28,4.6425,4.6425,4.3876,4.5515,1198
2015-05-25,4.8154,5.0066,4.7335,4.7335,437
2015-05-22,5.0157,5.0521,4.6425,4.8701,548
2015-05-21,4.8063,5.3252,4.7244,5.0157,3587
2015-05-20,4.6789,4.6789,4.6789,4.6789,91
2015-05-19,5.2615,5.2615,5.2615,5.2615,274
2015-05-18,4.5059,5.0066,4.5059,4.8245,1478
2015-05-15,3.6412,4.3694,3.6412,4.3694,5512
2015-05-14,3.4591,3.6776,3.4591,3.6776,226
2015-05-07,3.45,3.6776,3.45,3.6776,563
2015-05-05,3.3681,3.45,3.1496,3.45,779
2015-04-16,3.3681,3.6958,3.2315,3.6958,924
2015-04-13,3.6958,3.6958,3.6958,3.6958,57
2015-04-09,3.5865,3.5865,3.5865,3.5865,378
2015-04-08,3.5865,3.5865,3.5865,3.5865,432
2015-04-02,3.5865,3.5865,3.5865,3.5865,2
2015-04-01,3.5865,3.5865,3.5865,3.5865,98
2015-03-31,3.45,3.5501,3.45,3.5501,165
2015-03-27,3.4045,3.4045,3.4045,3.4045,34
2015-03-26,3.3681,3.3681,3.3681,3.3681,60
2015-03-25,3.1405,3.2769999999999997,3.1405,3.2769999999999997,604
2015-03-23,3.1405,3.1405,3.1405,3.1405,770
2015-03-20,2.9584,3.1496,2.9584,3.1496,218
2015-03-19,2.5488,3.0039999999999996,2.5488,2.9584,1927
2015-03-18,2.5488,2.5488,2.5488,2.5488,272
2015-03-13,2.5488,2.5943,2.4578,2.5943,669
2015-03-12,2.6854,2.6854,2.6854,2.6854,549
2015-03-11,2.3212,2.7309,2.1847,2.7309,13016
2015-03-10,2.5033,2.5033,2.5033,2.5033,200
2015-03-09,2.5033,2.6854,2.5033,2.6854,505
2015-03-06,2.6854,2.6854,2.6854,2.6854,25
2015-03-05,2.6763,2.6763,2.6763,2.6763,213
2015-03-04,2.6763,2.6763,2.6763,2.6763,124
2015-03-03,2.5033,2.5033,2.5033,2.5033,66
2015-03-02,2.5488,2.5488,2.5488,2.5488,1544
2015-02-27,2.7309,2.7309,2.7309,2.7309,1776
2015-02-26,2.5488,2.7309,2.5488,2.7309,392
2015-02-25,2.3668,2.5488,2.3668,2.5488,221
2015-02-24,2.3577,2.3577,2.3212,2.3212,868
2015-02-23,2.5124,2.5488,2.3941,2.5488,3638
2015-02-20,2.6398,2.6398,2.5306,2.5488,1768
2015-02-19,2.9402,2.9402,2.7309,2.7309,2476
2015-02-18,3.095,3.3681,3.095,3.1405,577
2015-02-17,3.0495,3.2497,3.0039999999999996,3.0039999999999996,1715
2015-02-16,3.2769999999999997,3.2769999999999997,2.6216,2.8674,2658
