Date,Open,High,Low,Close,Volume
2016-05-17,0.54,0.57,0.54,0.57,13650
2016-05-16,0.57,0.57,0.57,0.57,4000
2016-05-13,0.66,0.66,0.55,0.57,25525
2016-05-12,0.68,0.68,0.68,0.68,20
2016-05-11,0.68,0.68,0.68,0.68,20
2016-05-10,0.68,0.68,0.68,0.68,20
2016-05-09,0.69,0.69,0.68,0.68,5364
2016-05-06,0.64,0.76,0.64,0.69,7848
2016-05-05,0.64,0.64,0.64,0.64,95
2016-05-04,0.64,0.64,0.64,0.64,20
2016-05-02,0.64,0.64,0.64,0.64,50
2016-04-29,0.64,0.64,0.64,0.64,20
2016-04-28,0.71,0.71,0.63,0.63,2500
2016-04-27,0.71,0.71,0.71,0.71,20
2016-04-26,0.71,0.71,0.71,0.71,30
2016-04-15,0.65,0.76,0.65,0.76,3481
2016-04-13,0.72,0.72,0.72,0.72,20
2016-04-12,0.67,0.67,0.67,0.67,1508
2016-04-08,0.64,0.64,0.64,0.64,50
2016-04-07,0.64,0.64,0.64,0.64,20
2016-04-06,0.64,0.64,0.64,0.64,20
2016-04-05,0.64,0.64,0.64,0.64,20
2016-04-04,0.64,0.64,0.64,0.64,20
2016-04-01,0.65,0.65,0.64,0.64,200
2016-03-29,0.68,0.68,0.65,0.65,2110
2016-03-23,0.7,0.7,0.7,0.7,50
2016-03-22,0.72,0.72,0.72,0.72,2735
2016-03-17,0.68,0.85,0.66,0.85,2483
2016-03-16,0.73,0.73,0.73,0.73,20
2016-03-15,0.73,0.73,0.73,0.73,20
2016-03-14,0.76,0.76,0.7,0.7,1869
2016-03-11,0.64,0.76,0.63,0.76,8181
2016-03-10,0.7,0.7,0.7,0.7,1793
2016-03-09,0.65,0.68,0.65,0.68,6533
2016-03-08,0.78,0.78,0.7,0.76,1727
2016-03-07,0.67,0.79,0.67,0.78,7341
2016-03-04,0.67,0.67,0.67,0.67,20
2016-03-03,0.68,0.68,0.66,0.66,2810
2016-03-02,0.67,0.7,0.67,0.7,2746
2016-02-29,0.57,0.68,0.57,0.68,800
2016-02-26,0.67,0.67,0.67,0.67,20
2016-02-25,0.57,0.67,0.55,0.67,4971
2016-02-24,0.62,0.62,0.57,0.57,3370
2016-02-23,0.66,0.66,0.62,0.62,5165
2016-02-22,0.6,0.67,0.6,0.62,23674
2016-02-19,0.75,0.75,0.58,0.6,21814
2016-02-18,0.67,0.79,0.55,0.63,14477
2016-02-17,1.1,1.1,0.69,0.69,9853
2016-02-16,1.4,1.4,1.1,1.1,2785
2016-02-15,1.6,1.6,1.4,1.4,828
2016-02-09,1.6,1.6,1.6,1.6,2
2016-02-03,1.6,1.65,1.6,1.65,910
2016-01-19,1.59,1.59,1.59,1.59,10
2016-01-15,1.57,1.6,1.57,1.6,844
2016-01-13,1.55,1.55,1.55,1.55,752
2016-01-08,1.51,1.55,1.51,1.55,769
2016-01-05,1.45,1.53,1.45,1.53,700
2015-12-21,1.45,1.45,1.45,1.45,20
2015-12-17,1.5,1.5,1.45,1.45,985
2015-12-16,1.71,1.71,1.5,1.5,1065
2015-12-14,1.7,1.7,1.7,1.7,610
2015-12-11,1.91,1.98,1.8,1.8,3879
2015-12-10,1.42,1.9,1.42,1.9,3697
2015-12-09,1.23,1.4,1.23,1.39,1352
2015-12-08,1.25,1.4,1.18,1.26,6139
2015-12-07,1.19,1.2,1.19,1.2,1100
2015-12-04,1.3,1.3,1.1,1.11,2260
2015-12-01,1.25,1.4,1.25,1.37,1951
2015-11-30,1.3,1.3,1.25,1.25,11251
2015-11-27,1.3,1.3,1.3,1.3,10
2015-11-26,1.4,1.4,1.27,1.3,1497
2015-11-25,1.4,1.4,1.4,1.4,460
2015-11-24,1.4,1.42,1.37,1.42,1274
2015-11-23,1.31,1.4,1.31,1.4,1001
2015-11-20,1.3,1.31,1.3,1.31,17503
2015-11-19,1.3,1.3,1.3,1.3,479
2015-11-18,1.6,1.6,1.28,1.28,8299
2015-11-17,2.0,2.0,1.8,1.8,610
2015-11-16,2.0,2.0,2.0,2.0,5
2015-11-13,2.36,2.36,2.0,2.0,1740
2015-11-10,2.6,2.6,2.5,2.5,825
2015-11-06,2.5,2.54,2.37,2.54,300
2015-11-05,2.5,2.54,2.5,2.54,13
2015-11-04,2.5,2.54,2.5,2.54,70008
2015-11-03,2.42,2.64,2.42,2.5,1350
2015-11-02,2.5,2.58,2.42,2.42,539
2015-10-30,2.5,2.58,2.45,2.58,648
2015-10-29,2.57,2.57,2.37,2.46,476
2015-10-28,2.57,2.57,2.57,2.57,10
2015-10-27,2.57,2.57,2.57,2.57,10
2015-10-26,2.57,2.57,2.4,2.53,614
2015-10-23,2.58,2.59,2.5,2.58,131
2015-10-22,2.55,2.58,2.55,2.58,50
2015-10-21,2.33,2.6,2.0,2.6,757
2015-10-20,2.35,2.35,2.35,2.35,10
2015-10-19,2.49,2.49,2.35,2.35,50
2015-10-16,2.49,2.49,2.49,2.49,100
2015-10-15,2.4,2.59,2.4,2.59,10
2015-10-14,2.37,2.42,2.37,2.42,2726
2015-10-13,2.37,2.37,2.37,2.37,5
2015-10-12,2.37,2.37,2.37,2.37,10
2015-10-09,2.37,2.37,2.37,2.37,5
2015-10-08,2.37,2.37,2.37,2.37,5
2015-10-07,2.37,2.37,2.37,2.37,10
2015-10-06,2.13,2.39,2.13,2.36,600
2015-10-05,2.0,2.0,2.0,2.0,50
2015-10-02,2.0,2.0,2.0,2.0,2569
2015-10-01,2.4,2.44,2.0,2.0,1972
2015-09-30,2.3,2.4,2.3,2.4,2415
2015-09-29,2.3,2.3,2.3,2.3,455
2015-09-28,2.25,2.3,2.25,2.3,1180
2015-09-25,2.0,2.25,2.0,2.25,1442
2015-09-24,2.0,2.0,2.0,2.0,3178
2015-09-23,2.1,2.1,2.0,2.0,539
2015-09-22,2.7,2.7,2.2,2.2,2069
2015-09-21,3.0,3.0,2.7,2.7,1944
2015-09-18,3.26,3.26,2.95,2.95,1395
2015-09-17,3.26,3.26,3.26,3.26,119
2015-09-16,3.5,3.5,3.27,3.27,355
2015-09-15,3.5,3.5,3.5,3.5,145
2015-09-14,3.33,3.5,3.33,3.5,15
2015-09-10,3.5,3.5,3.4,3.4,350
2015-09-03,3.66,3.66,3.61,3.61,551
2015-09-02,3.75,3.75,3.69,3.69,300
2015-09-01,3.8,4.25,3.8,4.25,1116
2015-08-31,3.8,3.8,3.8,3.8,4
2015-08-28,3.8,3.8,3.79,3.79,55
2015-08-27,3.8,3.8,3.8,3.8,3
2015-08-26,3.8,3.8,3.8,3.8,4
2015-08-25,3.8,3.8,3.8,3.8,10
2015-08-21,3.8,3.8,3.8,3.8,10
2015-08-20,3.8,3.8,3.8,3.8,10
2015-08-19,3.8,3.8,3.8,3.8,10
2015-08-18,3.8,3.8,3.8,3.8,5
2015-08-17,3.9,3.9,3.8,3.8,310
2015-08-10,4.1,4.1,4.0,4.0,320
2015-08-07,4.48,4.48,4.17,4.17,263
2015-08-06,4.48,4.48,4.48,4.48,3
2015-08-05,4.48,4.48,4.48,4.48,5
2015-08-03,3.92,4.51,3.92,4.51,1144
2015-07-29,3.9,3.97,3.8,3.97,355
